symbol,date,SPY_open,SPY_high,SPY_low,SPY_close,SPY_volume,trade_count,vwap
SPY,2025-11-25 15:50:00+00:00,669.845,669.845,669.355,669.42,1326.0,31.0,669.628333
SPY,2025-11-25 15:51:00+00:00,669.41,669.41,668.985,669.245,3231.0,38.0,669.170867
SPY,2025-11-25 15:52:00+00:00,669.07,669.7,669.06,669.545,2803.0,47.0,669.367504
SPY,2025-11-25 15:53:00+00:00,669.455,669.6,669.29,669.36,3013.0,34.0,669.51996
SPY,2025-11-25 15:54:00+00:00,669.16,669.42,669.16,669.42,251.0,9.0,669.269457
SPY,2025-11-25 15:55:00+00:00,669.24,669.25,669.0,669.07,5118.0,58.0,669.103585
SPY,2025-11-25 15:56:00+00:00,668.97,669.03,668.69,668.93,2124.0,46.0,668.903797
SPY,2025-11-25 15:57:00+00:00,669.1,669.725,668.975,669.675,3304.0,51.0,669.341952
SPY,2025-11-25 15:58:00+00:00,669.75,670.1,669.73,670.05,2609.0,43.0,669.972846
SPY,2025-11-25 15:59:00+00:00,670.1,670.1,669.675,669.82,3552.0,38.0,669.800438
SPY,2025-11-25 16:00:00+00:00,669.505,669.81,669.505,669.8,1136.0,21.0,669.714954
SPY,2025-11-25 16:01:00+00:00,669.595,669.64,669.515,669.64,1337.0,23.0,669.55453
SPY,2025-11-25 16:02:00+00:00,669.7,669.7,669.24,669.38,1448.0,19.0,669.410711
SPY,2025-11-25 16:03:00+00:00,669.19,669.55,669.13,669.55,1773.0,25.0,669.232625
SPY,2025-11-25 16:04:00+00:00,669.37,669.87,669.34,669.85,5004.0,58.0,669.62388
SPY,2025-11-25 16:05:00+00:00,669.71,669.745,669.145,669.22,7305.0,72.0,669.279615
SPY,2025-11-25 16:06:00+00:00,669.04,669.32,669.04,669.19,789.0,9.0,669.216333
SPY,2025-11-25 16:07:00+00:00,669.59,669.865,669.59,669.81,874.0,19.0,669.742943
SPY,2025-11-25 16:08:00+00:00,669.86,669.9,669.84,669.84,414.0,8.0,669.876842
SPY,2025-11-25 16:09:00+00:00,669.68,669.72,669.09,669.09,682.0,11.0,669.341603
SPY,2025-11-25 16:10:00+00:00,669.26,669.39,669.1,669.1,1480.0,24.0,669.2331
SPY,2025-11-25 16:11:00+00:00,669.14,669.36,669.14,669.285,634.0,12.0,669.173846
SPY,2025-11-25 16:12:00+00:00,669.44,669.675,669.44,669.675,446.0,9.0,669.62
SPY,2025-11-25 16:13:00+00:00,669.54,669.62,669.53,669.54,441.0,12.0,669.545345
SPY,2025-11-25 16:14:00+00:00,669.525,669.53,669.165,669.17,2570.0,28.0,669.335269
SPY,2025-11-25 16:15:00+00:00,668.9,669.13,668.9,669.13,1580.0,29.0,669.009371
SPY,2025-11-25 16:16:00+00:00,669.185,669.51,669.185,669.51,696.0,15.0,669.379981
SPY,2025-11-25 16:17:00+00:00,669.4,669.61,669.4,669.61,890.0,20.0,669.521026
SPY,2025-11-25 16:18:00+00:00,669.49,669.87,669.49,669.87,713.0,15.0,669.719492
SPY,2025-11-25 16:19:00+00:00,669.98,670.225,669.98,670.055,2487.0,50.0,670.130516
SPY,2025-11-25 16:20:00+00:00,670.065,670.34,670.065,670.265,1255.0,21.0,670.242635
SPY,2025-11-25 16:21:00+00:00,670.61,670.86,670.585,670.775,2960.0,59.0,670.692571
SPY,2025-11-25 16:22:00+00:00,670.66,670.915,670.66,670.685,2192.0,44.0,670.789032
SPY,2025-11-25 16:23:00+00:00,670.53,670.81,670.435,670.765,2740.0,47.0,670.603881
SPY,2025-11-25 16:24:00+00:00,670.665,670.665,670.32,670.39,2545.0,42.0,670.385619
SPY,2025-11-25 16:25:00+00:00,670.52,670.52,670.145,670.19,960.0,25.0,670.324688
SPY,2025-11-25 16:26:00+00:00,670.225,670.225,670.0,670.205,384.0,10.0,670.117147
SPY,2025-11-25 16:27:00+00:00,670.275,670.465,670.275,670.43,1268.0,9.0,670.374524
SPY,2025-11-25 16:28:00+00:00,670.31,670.36,670.08,670.245,1025.0,16.0,670.271327
SPY,2025-11-25 16:29:00+00:00,670.145,670.4,670.145,670.4,319.0,12.0,670.277451
SPY,2025-11-25 16:30:00+00:00,670.495,670.73,670.46,670.525,2591.0,42.0,670.569747
SPY,2025-11-25 16:31:00+00:00,670.54,670.56,670.4,670.41,2366.0,30.0,670.493031
SPY,2025-11-25 16:32:00+00:00,670.43,670.655,670.335,670.655,2887.0,27.0,670.442235
SPY,2025-11-25 16:33:00+00:00,670.75,670.785,670.645,670.645,2581.0,19.0,670.737726
SPY,2025-11-25 16:34:00+00:00,670.64,670.68,670.62,670.67,871.0,16.0,670.650121
SPY,2025-11-25 16:35:00+00:00,670.8,670.8,670.58,670.63,1990.0,45.0,670.675994
SPY,2025-11-25 16:36:00+00:00,670.495,670.57,670.405,670.405,1123.0,26.0,670.455243
SPY,2025-11-25 16:37:00+00:00,670.23,670.69,670.225,670.615,673.0,17.0,670.385782
SPY,2025-11-25 16:38:00+00:00,670.71,670.81,670.575,670.64,755.0,21.0,670.652951
SPY,2025-11-25 16:39:00+00:00,670.745,670.905,670.745,670.87,2450.0,38.0,670.853357
SPY,2025-11-25 16:40:00+00:00,671.035,671.05,670.99,671.05,1157.0,17.0,671.032145
SPY,2025-11-25 16:41:00+00:00,670.99,671.25,670.99,671.24,590.0,22.0,671.117646
SPY,2025-11-25 16:42:00+00:00,671.295,671.295,671.18,671.28,1288.0,25.0,671.246304
SPY,2025-11-25 16:43:00+00:00,671.38,671.38,671.37,671.37,441.0,17.0,671.372222
SPY,2025-11-25 16:44:00+00:00,671.36,671.36,671.07,671.125,3899.0,20.0,671.124291
SPY,2025-11-25 16:45:00+00:00,671.085,671.085,670.505,670.585,1424.0,22.0,670.829142
SPY,2025-11-25 16:46:00+00:00,670.79,670.88,670.68,670.88,871.0,18.0,670.762353
SPY,2025-11-25 16:47:00+00:00,670.72,670.83,670.7,670.83,762.0,17.0,670.737692
SPY,2025-11-25 16:48:00+00:00,670.75,670.85,670.75,670.8,876.0,11.0,670.7815
SPY,2025-11-25 16:49:00+00:00,670.78,670.94,670.77,670.93,545.0,12.0,670.890158
SPY,2025-11-25 16:50:00+00:00,670.89,671.365,670.89,671.35,3647.0,34.0,671.251441
SPY,2025-11-25 16:51:00+00:00,671.32,671.395,671.31,671.395,1102.0,12.0,671.3368
SPY,2025-11-25 16:52:00+00:00,671.45,671.61,671.415,671.52,1363.0,20.0,671.477251
SPY,2025-11-25 16:53:00+00:00,671.58,671.71,671.58,671.68,1041.0,16.0,671.657426
SPY,2025-11-25 16:54:00+00:00,671.64,671.65,671.575,671.645,2786.0,29.0,671.627266
SPY,2025-11-25 16:55:00+00:00,671.56,671.79,671.555,671.78,689.0,12.0,671.679545
SPY,2025-11-25 16:56:00+00:00,671.85,671.92,671.79,671.92,848.0,14.0,671.848333
SPY,2025-11-25 16:57:00+00:00,671.91,671.915,671.795,671.86,1980.0,41.0,671.875527
SPY,2025-11-25 16:58:00+00:00,671.77,671.89,671.745,671.83,1748.0,23.0,671.825887
SPY,2025-11-25 16:59:00+00:00,671.87,671.895,671.73,671.73,851.0,17.0,671.809822
SPY,2025-11-25 17:00:00+00:00,671.9,672.16,671.88,671.97,3850.0,63.0,672.026879
SPY,2025-11-25 17:01:00+00:00,671.91,671.94,671.845,671.845,508.0,14.0,671.901795
SPY,2025-11-25 17:02:00+00:00,671.775,671.99,671.725,671.915,711.0,15.0,671.850649
SPY,2025-11-25 17:03:00+00:00,672.02,672.16,671.995,672.08,1007.0,26.0,672.046344
SPY,2025-11-25 17:04:00+00:00,672.15,672.265,672.15,672.225,3268.0,26.0,672.220563
SPY,2025-11-25 17:05:00+00:00,672.32,672.52,672.32,672.49,1348.0,24.0,672.436805
SPY,2025-11-25 17:06:00+00:00,672.44,672.49,672.44,672.44,702.0,9.0,672.452857
SPY,2025-11-25 17:07:00+00:00,672.285,672.44,672.275,672.44,553.0,17.0,672.354255
SPY,2025-11-25 17:08:00+00:00,672.395,672.455,672.29,672.29,695.0,12.0,672.381094
SPY,2025-11-25 17:09:00+00:00,672.37,672.58,672.37,672.58,364.0,9.0,672.48625
SPY,2025-11-25 17:10:00+00:00,672.525,672.53,672.425,672.475,1658.0,27.0,672.465306
SPY,2025-11-25 17:11:00+00:00,672.48,672.63,672.48,672.595,543.0,9.0,672.544328
SPY,2025-11-25 17:12:00+00:00,672.6,672.65,672.6,672.62,645.0,17.0,672.621692
SPY,2025-11-25 17:13:00+00:00,672.625,672.665,672.625,672.665,380.0,15.0,672.63375
SPY,2025-11-25 17:14:00+00:00,672.655,672.66,672.575,672.66,857.0,21.0,672.626667
SPY,2025-11-25 17:15:00+00:00,672.68,672.68,672.585,672.585,418.0,12.0,672.635278
SPY,2025-11-25 17:16:00+00:00,672.475,672.495,672.41,672.46,1191.0,18.0,672.466797
SPY,2025-11-25 17:17:00+00:00,672.45,672.67,672.45,672.67,622.0,19.0,672.613445
SPY,2025-11-25 17:18:00+00:00,672.55,672.58,672.5,672.56,737.0,14.0,672.547307
SPY,2025-11-25 17:19:00+00:00,672.73,672.94,672.715,672.93,924.0,21.0,672.807571
SPY,2025-11-25 17:20:00+00:00,672.895,673.055,672.895,672.985,1150.0,32.0,672.985619
SPY,2025-11-25 17:21:00+00:00,673.1,673.215,673.04,673.21,1538.0,30.0,673.155018
SPY,2025-11-25 17:22:00+00:00,673.16,673.29,673.065,673.29,708.0,18.0,673.176269
SPY,2025-11-25 17:23:00+00:00,673.32,673.51,673.32,673.445,1234.0,22.0,673.472711
SPY,2025-11-25 17:24:00+00:00,673.46,673.72,673.42,673.72,1570.0,29.0,673.546749
SPY,2025-11-25 17:25:00+00:00,673.77,673.79,673.68,673.68,1739.0,29.0,673.761182
SPY,2025-11-25 17:26:00+00:00,673.71,673.76,673.46,673.46,942.0,16.0,673.643865
SPY,2025-11-25 17:27:00+00:00,673.54,673.54,673.47,673.49,520.0,10.0,673.492727
SPY,2025-11-25 17:28:00+00:00,673.555,673.565,673.36,673.375,725.0,16.0,673.445873
SPY,2025-11-25 17:29:00+00:00,673.37,673.37,673.165,673.335,1431.0,28.0,673.275725
SPY,2025-11-25 17:30:00+00:00,673.315,673.58,673.315,673.535,1165.0,26.0,673.466168
SPY,2025-11-25 17:31:00+00:00,673.535,673.715,673.535,673.705,1821.0,31.0,673.666659
SPY,2025-11-25 17:32:00+00:00,673.695,673.8,673.62,673.79,1477.0,29.0,673.714192
SPY,2025-11-25 17:33:00+00:00,673.855,673.9,673.835,673.88,2200.0,40.0,673.864623
SPY,2025-11-25 17:34:00+00:00,673.945,674.165,673.945,674.075,5382.0,103.0,674.081882
SPY,2025-11-25 17:35:00+00:00,674.155,674.155,673.9,674.01,2164.0,35.0,674.033225
SPY,2025-11-25 17:36:00+00:00,674.0,674.14,673.935,674.1,1740.0,19.0,674.050581
SPY,2025-11-25 17:37:00+00:00,674.11,674.37,674.11,674.33,1811.0,29.0,674.24764
SPY,2025-11-25 17:38:00+00:00,674.3,674.3,674.06,674.13,5063.0,53.0,674.167204
SPY,2025-11-25 17:39:00+00:00,674.175,674.185,674.0,674.03,2998.0,45.0,674.115052
SPY,2025-11-25 17:40:00+00:00,674.025,674.12,673.92,674.04,3593.0,36.0,674.022293
SPY,2025-11-25 17:41:00+00:00,674.05,674.09,673.965,674.02,2431.0,28.0,674.032471
SPY,2025-11-25 17:42:00+00:00,674.03,674.03,673.93,673.95,371.0,17.0,673.965
SPY,2025-11-25 17:43:00+00:00,673.98,673.98,673.84,673.89,747.0,23.0,673.890455
SPY,2025-11-25 17:44:00+00:00,673.85,673.85,673.78,673.82,853.0,12.0,673.809048
SPY,2025-11-25 17:45:00+00:00,673.92,674.16,673.89,674.16,1148.0,21.0,674.052714
SPY,2025-11-25 17:46:00+00:00,674.07,674.07,673.78,673.78,603.0,16.0,673.975556
SPY,2025-11-25 17:47:00+00:00,673.65,673.69,673.55,673.55,276.0,9.0,673.648333
SPY,2025-11-25 17:48:00+00:00,673.57,673.57,673.57,673.57,207.0,4.0,673.57
SPY,2025-11-25 17:49:00+00:00,673.87,673.87,673.85,673.855,456.0,5.0,673.858095
SPY,2025-11-25 17:50:00+00:00,673.79,673.82,673.73,673.82,327.0,8.0,673.766923
SPY,2025-11-25 17:51:00+00:00,673.87,673.98,673.78,673.88,1203.0,19.0,673.873962
SPY,2025-11-25 17:52:00+00:00,673.88,673.88,673.855,673.855,914.0,10.0,673.864524
SPY,2025-11-25 17:53:00+00:00,673.76,673.845,673.735,673.815,648.0,19.0,673.79875
SPY,2025-11-25 17:54:00+00:00,673.795,673.795,673.555,673.6,495.0,15.0,673.6685
SPY,2025-11-25 17:55:00+00:00,673.775,673.775,673.745,673.77,232.0,6.0,673.764348
SPY,2025-11-25 17:56:00+00:00,673.7,673.72,673.59,673.59,929.0,17.0,673.679214
SPY,2025-11-25 17:57:00+00:00,673.69,673.69,673.69,673.69,259.0,8.0,673.69
SPY,2025-11-25 17:58:00+00:00,673.51,673.56,673.47,673.47,319.0,18.0,673.51
SPY,2025-11-25 17:59:00+00:00,673.42,673.42,673.24,673.32,1474.0,19.0,673.321411
SPY,2025-11-25 18:00:00+00:00,673.36,673.46,673.3,673.3,1795.0,21.0,673.38861
SPY,2025-11-25 18:01:00+00:00,673.36,673.66,673.36,673.65,1886.0,24.0,673.545311
SPY,2025-11-25 18:02:00+00:00,673.6,673.605,673.445,673.605,1021.0,21.0,673.539596
SPY,2025-11-25 18:03:00+00:00,673.54,673.76,673.54,673.71,772.0,16.0,673.71
SPY,2025-11-25 18:04:00+00:00,673.74,673.74,673.545,673.545,270.0,14.0,673.62625
SPY,2025-11-25 18:05:00+00:00,673.57,673.57,673.35,673.38,543.0,12.0,673.390196
SPY,2025-11-25 18:06:00+00:00,673.4,673.43,673.295,673.335,1180.0,25.0,673.365851
SPY,2025-11-25 18:07:00+00:00,673.29,673.325,673.26,673.315,950.0,20.0,673.307727
SPY,2025-11-25 18:08:00+00:00,673.385,673.46,673.375,673.46,555.0,28.0,673.418643
SPY,2025-11-25 18:09:00+00:00,673.45,673.62,673.42,673.62,537.0,14.0,673.562415
SPY,2025-11-25 18:10:00+00:00,673.785,673.785,673.615,673.615,593.0,25.0,673.749129
SPY,2025-11-25 18:11:00+00:00,673.48,673.48,673.34,673.47,710.0,20.0,673.425294
SPY,2025-11-25 18:12:00+00:00,673.57,673.635,673.52,673.55,661.0,17.0,673.576086
SPY,2025-11-25 18:13:00+00:00,673.61,673.69,673.555,673.67,1057.0,20.0,673.620516
SPY,2025-11-25 18:14:00+00:00,673.49,673.515,673.49,673.515,227.0,15.0,673.5025
SPY,2025-11-25 18:15:00+00:00,673.47,673.68,673.34,673.44,3023.0,49.0,673.550153
SPY,2025-11-25 18:16:00+00:00,673.455,673.515,673.38,673.415,623.0,16.0,673.436552
SPY,2025-11-25 18:17:00+00:00,673.325,673.425,673.315,673.315,816.0,15.0,673.341627
SPY,2025-11-25 18:18:00+00:00,673.36,673.385,673.32,673.375,761.0,15.0,673.361818
SPY,2025-11-25 18:19:00+00:00,673.38,673.61,673.35,673.58,667.0,20.0,673.516799
SPY,2025-11-25 18:20:00+00:00,673.525,673.525,673.42,673.48,782.0,27.0,673.482003
SPY,2025-11-25 18:21:00+00:00,673.41,673.73,673.41,673.68,1406.0,38.0,673.612484
SPY,2025-11-25 18:22:00+00:00,673.6,673.71,673.43,673.65,1335.0,26.0,673.618155
SPY,2025-11-25 18:23:00+00:00,673.68,673.795,673.655,673.78,1884.0,19.0,673.762781
SPY,2025-11-25 18:24:00+00:00,673.765,673.975,673.72,673.96,3198.0,51.0,673.899658
SPY,2025-11-25 18:25:00+00:00,673.91,673.93,673.905,673.93,484.0,13.0,673.9165
SPY,2025-11-25 18:26:00+00:00,673.885,673.905,673.88,673.905,870.0,13.0,673.9015
SPY,2025-11-25 18:27:00+00:00,673.88,673.88,673.8,673.8,500.0,19.0,673.852
SPY,2025-11-25 18:28:00+00:00,673.875,673.96,673.86,673.96,711.0,14.0,673.9205
SPY,2025-11-25 18:29:00+00:00,673.98,674.01,673.98,674.01,688.0,11.0,673.986885
SPY,2025-11-25 18:30:00+00:00,674.04,674.14,674.04,674.1,752.0,13.0,674.081389
SPY,2025-11-25 18:31:00+00:00,674.065,674.105,674.025,674.065,763.0,12.0,674.037941
SPY,2025-11-25 18:32:00+00:00,673.985,674.055,673.93,674.055,1745.0,21.0,674.039078
SPY,2025-11-25 18:33:00+00:00,674.085,674.145,674.05,674.135,1116.0,17.0,674.114507
SPY,2025-11-25 18:34:00+00:00,674.08,674.135,674.08,674.12,508.0,10.0,674.115556
SPY,2025-11-25 18:35:00+00:00,674.125,674.125,674.055,674.115,1047.0,12.0,674.107575
SPY,2025-11-25 18:36:00+00:00,673.955,673.955,673.925,673.925,113.0,7.0,673.94
SPY,2025-11-25 18:37:00+00:00,673.84,673.84,673.705,673.705,428.0,10.0,673.748934
SPY,2025-11-25 18:38:00+00:00,673.705,673.735,673.64,673.645,1182.0,17.0,673.692593
SPY,2025-11-25 18:39:00+00:00,673.75,673.95,673.75,673.925,3754.0,10.0,673.943751
SPY,2025-11-25 18:40:00+00:00,673.8,673.8,673.69,673.69,331.0,5.0,673.760667
SPY,2025-11-25 18:41:00+00:00,673.83,673.83,673.815,673.815,665.0,3.0,673.827188
SPY,2025-11-25 18:42:00+00:00,673.8,673.935,673.765,673.765,1170.0,6.0,673.866026
SPY,2025-11-25 18:43:00+00:00,673.77,673.77,673.66,673.66,126.0,2.0,673.700159
SPY,2025-11-25 18:44:00+00:00,673.685,673.685,673.685,673.685,136.0,6.0,673.685
SPY,2025-11-25 18:45:00+00:00,673.89,673.89,673.89,673.89,156.0,5.0,673.89
SPY,2025-11-25 18:46:00+00:00,673.91,673.91,673.88,673.88,224.0,4.0,673.894953
SPY,2025-11-25 18:47:00+00:00,674.085,674.19,674.085,674.19,379.0,8.0,674.128344
SPY,2025-11-25 18:48:00+00:00,674.365,674.37,674.345,674.345,222.0,7.0,674.356893
SPY,2025-11-25 18:49:00+00:00,674.3,674.3,674.21,674.21,465.0,10.0,674.261991
SPY,2025-11-25 18:50:00+00:00,674.23,674.24,674.13,674.23,799.0,15.0,674.17234
SPY,2025-11-25 18:51:00+00:00,674.21,674.22,674.14,674.14,733.0,9.0,674.175072
SPY,2025-11-25 18:52:00+00:00,674.1,674.105,674.07,674.105,338.0,6.0,674.088563
SPY,2025-11-25 18:53:00+00:00,674.185,674.225,674.185,674.225,141.0,4.0,674.198723
SPY,2025-11-25 18:54:00+00:00,674.18,674.18,674.18,674.18,134.0,2.0,674.18
SPY,2025-11-25 18:55:00+00:00,674.13,674.13,673.89,673.89,932.0,24.0,674.010195
SPY,2025-11-25 18:56:00+00:00,673.92,673.99,673.81,673.99,339.0,8.0,673.900917
SPY,2025-11-25 18:57:00+00:00,673.81,673.985,673.81,673.935,490.0,12.0,673.912637
SPY,2025-11-25 18:58:00+00:00,673.9,673.94,673.83,673.94,340.0,8.0,673.900582
SPY,2025-11-25 18:59:00+00:00,673.91,673.91,673.865,673.865,171.0,3.0,673.880968
SPY,2025-11-25 19:00:00+00:00,673.98,673.99,673.895,673.93,1514.0,27.0,673.948257
SPY,2025-11-25 19:01:00+00:00,673.885,673.89,673.82,673.855,2956.0,30.0,673.867465
SPY,2025-11-25 19:02:00+00:00,673.84,673.875,673.82,673.875,762.0,15.0,673.845758
SPY,2025-11-25 19:03:00+00:00,673.86,673.86,673.665,673.665,588.0,12.0,673.722626
SPY,2025-11-25 19:04:00+00:00,673.5,673.615,673.5,673.605,2600.0,29.0,673.529776
SPY,2025-11-25 19:05:00+00:00,673.595,673.835,673.595,673.83,1609.0,31.0,673.736408
SPY,2025-11-25 19:06:00+00:00,673.915,673.94,673.825,673.825,1835.0,36.0,673.881793
SPY,2025-11-25 19:07:00+00:00,673.84,673.85,673.72,673.81,1654.0,37.0,673.784218
SPY,2025-11-25 19:08:00+00:00,673.77,673.78,673.685,673.78,425.0,14.0,673.753429
SPY,2025-11-25 19:09:00+00:00,673.7,673.72,673.68,673.72,764.0,18.0,673.701497
SPY,2025-11-25 19:10:00+00:00,673.71,673.75,673.6,673.73,1205.0,23.0,673.685221
SPY,2025-11-25 19:11:00+00:00,673.73,673.8,673.64,673.64,650.0,20.0,673.714074
SPY,2025-11-25 19:12:00+00:00,673.535,673.55,673.52,673.55,420.0,5.0,673.53125
SPY,2025-11-25 19:13:00+00:00,673.56,673.66,673.51,673.66,390.0,4.0,673.610769
SPY,2025-11-25 19:14:00+00:00,673.675,673.675,673.675,673.675,168.0,6.0,673.675
SPY,2025-11-25 19:15:00+00:00,673.675,673.675,673.58,673.58,405.0,16.0,673.61875
SPY,2025-11-25 19:16:00+00:00,673.475,673.53,673.375,673.375,669.0,16.0,673.424623
SPY,2025-11-25 19:17:00+00:00,673.36,673.36,673.28,673.28,1496.0,27.0,673.326304
SPY,2025-11-25 19:18:00+00:00,673.335,673.415,673.15,673.15,3080.0,35.0,673.272598
SPY,2025-11-25 19:19:00+00:00,672.99,673.165,672.72,673.08,1112.0,17.0,672.91999
SPY,2025-11-25 19:20:00+00:00,672.89,672.905,672.79,672.905,1242.0,23.0,672.842537
SPY,2025-11-25 19:21:00+00:00,672.93,673.105,672.88,673.09,2382.0,16.0,673.030636
SPY,2025-11-25 19:22:00+00:00,673.085,673.275,673.05,673.07,2344.0,41.0,673.181281
SPY,2025-11-25 19:23:00+00:00,673.025,673.045,672.955,673.045,1130.0,19.0,673.016216
SPY,2025-11-25 19:24:00+00:00,673.17,673.24,673.17,673.2,393.0,10.0,673.204118
SPY,2025-11-25 19:25:00+00:00,673.335,673.35,673.245,673.26,950.0,21.0,673.310812
SPY,2025-11-25 19:26:00+00:00,673.155,673.155,673.095,673.115,341.0,9.0,673.11875
SPY,2025-11-25 19:27:00+00:00,673.11,673.165,673.105,673.155,1881.0,15.0,673.136674
SPY,2025-11-25 19:28:00+00:00,673.085,673.23,673.085,673.23,729.0,13.0,673.105333
SPY,2025-11-25 19:29:00+00:00,673.29,673.29,673.29,673.29,56.0,2.0,673.29
SPY,2025-11-25 19:30:00+00:00,673.38,673.405,673.38,673.4,437.0,8.0,673.388462
SPY,2025-11-25 19:31:00+00:00,673.41,673.41,673.36,673.36,183.0,8.0,673.379231
SPY,2025-11-25 19:32:00+00:00,673.265,673.345,673.265,673.31,224.0,6.0,673.319545
SPY,2025-11-25 19:34:00+00:00,673.185,673.185,673.185,673.185,81.0,2.0,673.185
SPY,2025-11-25 19:35:00+00:00,673.04,673.04,673.04,673.04,121.0,2.0,673.04
SPY,2025-11-25 19:36:00+00:00,673.015,673.015,673.015,673.015,291.0,11.0,673.015
SPY,2025-11-25 19:37:00+00:00,672.89,672.89,672.845,672.855,288.0,8.0,672.867857
SPY,2025-11-25 19:38:00+00:00,672.81,672.93,672.735,672.93,2226.0,46.0,672.833615
SPY,2025-11-25 19:39:00+00:00,672.935,672.935,672.89,672.9,886.0,10.0,672.914387
SPY,2025-11-25 19:40:00+00:00,672.73,672.73,672.46,672.52,1363.0,21.0,672.527768
SPY,2025-11-25 19:41:00+00:00,672.52,672.7,672.52,672.7,588.0,15.0,672.658
SPY,2025-11-25 19:42:00+00:00,672.75,672.75,672.625,672.7,2412.0,29.0,672.678423
SPY,2025-11-25 19:43:00+00:00,672.705,672.93,672.695,672.93,2233.0,30.0,672.729023
SPY,2025-11-25 19:44:00+00:00,673.04,673.12,673.03,673.1,1495.0,19.0,673.082536
SPY,2025-11-25 19:45:00+00:00,673.04,673.14,673.04,673.115,670.0,20.0,673.079206
SPY,2025-11-25 19:46:00+00:00,673.04,673.06,673.03,673.03,262.0,14.0,673.038
SPY,2025-11-25 19:47:00+00:00,673.18,673.18,673.085,673.1,401.0,8.0,673.113723
SPY,2025-11-25 19:48:00+00:00,673.005,673.02,672.915,672.935,883.0,24.0,672.957139
SPY,2025-11-25 19:49:00+00:00,672.95,673.12,672.95,673.085,1035.0,22.0,673.087565
SPY,2025-11-25 19:50:00+00:00,673.11,673.34,673.075,673.34,1083.0,20.0,673.140303
SPY,2025-11-25 19:51:00+00:00,673.33,673.535,673.33,673.53,831.0,18.0,673.465302
SPY,2025-11-25 19:52:00+00:00,673.6,673.61,673.59,673.59,1269.0,12.0,673.607273
SPY,2025-11-25 19:53:00+00:00,673.86,673.86,673.66,673.66,715.0,21.0,673.750679
SPY,2025-11-25 19:54:00+00:00,673.77,673.795,673.725,673.725,1177.0,20.0,673.767671
SPY,2025-11-25 19:55:00+00:00,673.73,673.74,673.58,673.67,571.0,9.0,673.650526
SPY,2025-11-25 19:56:00+00:00,673.94,673.96,673.91,673.94,1018.0,24.0,673.932684
SPY,2025-11-25 19:57:00+00:00,673.96,674.095,673.96,673.98,1718.0,26.0,674.022979
SPY,2025-11-25 19:58:00+00:00,674.02,674.02,673.99,674.005,929.0,10.0,674.006191
SPY,2025-11-25 19:59:00+00:00,674.02,674.02,673.955,673.955,852.0,20.0,673.991588
SPY,2025-11-25 20:00:00+00:00,674.01,674.255,674.01,674.255,1581.0,29.0,674.163039
SPY,2025-11-25 20:01:00+00:00,674.26,674.355,674.17,674.235,5485.0,59.0,674.259963
SPY,2025-11-25 20:02:00+00:00,674.25,674.315,674.23,674.295,1502.0,29.0,674.276348
SPY,2025-11-25 20:03:00+00:00,674.26,674.375,674.26,674.365,1720.0,34.0,674.337965
SPY,2025-11-25 20:04:00+00:00,674.46,674.56,674.46,674.49,1201.0,20.0,674.520459
SPY,2025-11-25 20:05:00+00:00,674.49,674.5,674.425,674.425,411.0,9.0,674.459737
SPY,2025-11-25 20:06:00+00:00,674.45,674.505,674.425,674.495,1892.0,37.0,674.463056
SPY,2025-11-25 20:07:00+00:00,674.475,674.69,674.45,674.69,1566.0,34.0,674.556543
SPY,2025-11-25 20:08:00+00:00,674.69,674.76,674.6,674.625,1920.0,38.0,674.694716
SPY,2025-11-25 20:09:00+00:00,674.625,674.625,674.52,674.52,747.0,15.0,674.566364
SPY,2025-11-25 20:10:00+00:00,674.44,674.445,674.37,674.37,520.0,14.0,674.408627
SPY,2025-11-25 20:11:00+00:00,674.41,674.41,674.235,674.28,659.0,13.0,674.320252
SPY,2025-11-25 20:12:00+00:00,674.345,674.345,674.32,674.345,755.0,17.0,674.331916
SPY,2025-11-25 20:13:00+00:00,674.27,674.47,674.27,674.42,322.0,8.0,674.3928
SPY,2025-11-25 20:14:00+00:00,674.42,674.42,674.42,674.42,95.0,2.0,674.42
SPY,2025-11-25 20:15:00+00:00,674.305,674.45,674.305,674.45,915.0,20.0,674.385244
SPY,2025-11-25 20:16:00+00:00,674.47,674.47,674.35,674.455,1197.0,27.0,674.412121
SPY,2025-11-25 20:17:00+00:00,674.48,674.485,674.475,674.475,211.0,5.0,674.478333
SPY,2025-11-25 20:18:00+00:00,674.49,674.53,674.465,674.53,566.0,9.0,674.498654
SPY,2025-11-25 20:19:00+00:00,674.6,674.6,674.53,674.57,348.0,8.0,674.565638
SPY,2025-11-25 20:20:00+00:00,674.56,674.56,674.54,674.545,811.0,13.0,674.551944
SPY,2025-11-25 20:21:00+00:00,674.54,674.54,674.45,674.455,628.0,11.0,674.481738
SPY,2025-11-25 20:22:00+00:00,674.605,674.625,674.55,674.55,550.0,17.0,674.585448
SPY,2025-11-25 20:23:00+00:00,674.54,674.615,674.54,674.595,3922.0,29.0,674.598362
SPY,2025-11-25 20:24:00+00:00,674.625,674.73,674.625,674.645,786.0,16.0,674.686716
SPY,2025-11-25 20:25:00+00:00,674.65,674.66,674.57,674.57,880.0,24.0,674.615948
SPY,2025-11-25 20:26:00+00:00,674.54,674.54,674.44,674.445,999.0,27.0,674.474175
SPY,2025-11-25 20:27:00+00:00,674.445,674.465,674.445,674.465,161.0,7.0,674.458333
